id,is_iceberg
78a41676,-0.7807830572128296
0bd4658e,0.4504380226135254
4a311bb0,0.31017959117889404
f939c817,-0.22762759029865265
956adc4d,-0.6085259318351746
f8a119f5,0.5701261162757874
61faa1ad,-0.5942662954330444
6725eb3e,0.8755269646644592
17b3a8fd,-1.6768851280212402
49a88dfc,1.652707576751709
2d6ec645,-2.508763074874878
0d4d77ba,-1.427337646484375
3ee672a2,0.6978609561920166
738b41fd,-1.2041521072387695
f7fb320d,0.540350615978241
b42fad18,-0.6966670155525208
4ab8b00a,-0.1614026129245758
f7870f2b,-0.5091791749000549
4978666a,-0.6822893023490906
f1b0d6c7,-0.57819002866745
5642407f,0.2112143486738205
36d4ff92,0.6284171342849731
4139aba2,0.6950618028640747
7585ce58,-0.9290908575057983
33e25984,-0.25486958026885986
ac46f3c9,-1.0047873258590698
fc34a5b8,0.06826232373714447
85c36a8f,-0.497771680355072
b2d8a426,-0.7006286382675171
13ec60d1,-1.2925913333892822
9d440f42,0.09016695618629456
1c0a891e,-0.5663294196128845
981c3bc3,1.2655949592590332
295604f4,0.6921863555908203
16ca16c3,-0.6871017217636108
b4dda837,1.1031804084777832
88d088ef,0.10890564322471619
1b4fa160,-0.9353294968605042
f371bd82,0.6237201690673828
b130a0b7,0.4536712169647217
ebf1de82,0.5806288123130798
01e651c3,1.424216866493225
51b1fecc,-1.6613701581954956
fa635a31,-0.5383421182632446
97b7d789,0.9332130551338196
2f598053,-0.8626238703727722
c0e3e148,0.509100615978241
cfa175a8,1.1254518032073975
3d7e09d8,1.1662588119506836
44a13d1b,-0.9444904327392578
c66b0948,1.520518183708191
976a6d64,-0.03367791324853897
8bbd8909,1.458582878112793
522890fd,1.0423858165740967
f23a3b95,3.3053760528564453
680039dc,0.7853808403015137
93028e53,-0.22566889226436615
22a16932,2.743410110473633
7d8126d2,1.8046997785568237
ba2ecd75,1.895957112312317
8071bdd7,1.4124149084091187
96d5aeee,0.33884483575820923
154be68f,1.7230695486068726
d8c2bfe2,-0.1668706089258194
f76d47b0,-2.4758827686309814
0e781ade,0.07424534112215042
13cf6060,-0.01263982430100441
cd99f710,0.22740086913108826
d10005bb,1.3124353885650635
3a31445f,-0.7759897112846375
3157202d,-0.5277565717697144
6ee64703,-0.3694746494293213
e5de8685,1.2160873413085938
02cc70ba,-2.394306182861328
50984a87,-1.1807522773742676
fa94957a,-1.4314056634902954
eab406b4,-0.2578586935997009
3ad39398,-0.5566796660423279
9ecf3802,2.806791305541992
6048ae7b,0.8216542601585388
9dc68871,-0.7417466640472412
13701465,-0.7164936661720276
8d8779f3,0.19974881410598755
0712f269,-0.878762423992157
722c2597,-0.8191403150558472
478a2b08,-0.7389539480209351
38f5fb41,1.3324592113494873
c52ad74d,-0.5222889184951782
0c85fd09,-2.3444807529449463
f1582cba,1.4545339345932007
ff836697,0.7836297154426575
ddfe4802,0.5440390110015869
3cef3bc7,0.43883800506591797
6a21542b,1.5574722290039062
150e23c4,-1.2383908033370972
078c6d99,-0.5617998838424683
1dcd1dc3,-0.5781551599502563
39967e45,-0.3439362049102783
6b6333aa,-0.48421502113342285
4ae61433,-0.9547439813613892
f96362e0,1.4338743686676025
97a88aac,-0.9242247343063354
427ae8ce,-0.4168790578842163
209d4b15,-0.9436032772064209
64b453bd,0.2673773467540741
0f5a484e,-1.191628336906433
5ac74969,-0.2575684189796448
736ed43e,0.24205274879932404
8533795f,0.5043657422065735
f5b54fb6,-0.9973511695861816
6eb4c041,1.0465642213821411
97afdf42,-0.06675973534584045
1bb488db,0.9513364434242249
f132e44d,0.04382866621017456
d3c2f140,-2.239513397216797
1756794d,-0.23297519981861115
9efcc11f,0.445412278175354
14c966cf,-0.9986191987991333
59cfe4d1,1.3416529893875122
883151f4,-1.410145878791809
34c4c9ff,-0.8625720143318176
70b4c2eb,0.3886561989784241
96a337d9,-0.743852436542511
7fe89ffa,1.2660287618637085
057c7a22,0.020941587164998055
451cc057,0.2214273363351822
05076700,-0.47467678785324097
dc52f6c1,-0.12166234850883484
b03a59f9,-0.42562997341156006
129ed4b0,1.021807312965393
fb611563,-0.23786069452762604
ac32e6f1,2.109820604324341
c05c5ab0,0.806524395942688
3163d5ed,0.3483719825744629
02096ca4,1.039476752281189
e92496c0,-0.4054882526397705
1a9e2c50,-0.0694388672709465
0864e334,0.2672027349472046
d976faeb,-0.12156300246715546
1d7b342f,-1.1266868114471436
281bc1ea,0.5756561756134033
bea9f0cf,-0.46182090044021606
f4afa0e6,-0.13562703132629395
e1b5ef69,1.1799640655517578
b50539fd,-0.5137999653816223
2a8c9c15,0.1882171630859375
157ebb0c,-1.9709755182266235
247d3614,-0.2151925414800644
0c6cc0cb,-0.923806369304657
aae88d39,2.045522928237915
0c77b464,-1.0405186414718628
963cf5ea,-0.5738241076469421
1b371d8b,0.3716418743133545
225bc00f,0.03745134174823761
bc0a4eec,1.117530107498169
1099782e,0.4799463748931885
a18feadd,-1.2940738201141357
ad7f4932,0.8319463729858398
5f8f831e,-0.21546323597431183
b5167c35,-0.1553393304347992
0230b06d,0.9114900231361389
f8d7f7ba,-0.8676552772521973
08bd1053,1.1621158123016357
58e4dc8c,-0.05781780183315277
4793ce8e,0.5468855500221252
304caab4,0.7723902463912964
f2ee6d7f,-0.37265199422836304
e1f9c0e4,-0.21534253656864166
8e40401c,0.6851596236228943
5d9eaba2,0.04152989387512207
55e7562c,0.027638258412480354
9da6cb4b,0.25522148609161377
c3c1c8ec,-0.3765009641647339
3b38698e,-1.4917097091674805
6c9eb909,0.31510061025619507
482a3d1d,0.6992621421813965
0e9918f0,0.2304927110671997
ef894fd2,0.34182703495025635
4b82e7f7,0.23873774707317352
b9cdd7fb,0.5781949758529663
94a496f4,-0.5228781700134277
995eacae,-2.2370810508728027
41b02e58,-0.18005086481571198
69f04617,0.5229572653770447
c889a03c,-1.6566801071166992
91f98acf,0.017114274203777313
9135c19f,0.49463218450546265
1f0e9c09,-0.7455805540084839
260d6e8e,0.3823811411857605
46334397,0.03088558465242386
f34ddf31,-0.6430225968360901
4d6177d7,-1.8164918422698975
76a57270,0.8575400710105896
217b8cea,0.14999063313007355
9a45a566,0.8919861912727356
1b55c75e,-0.7865170836448669
7bd92ec6,-0.588415801525116
6c409f41,-1.2540059089660645
df3e48eb,0.40806472301483154
62723e57,-1.0112111568450928
b8e627bf,-2.289665937423706
86bb5d85,2.0623128414154053
77e5034c,-0.4730086922645569
607079e5,-0.40941321849823
96879fb4,1.8660527467727661
6afe606d,0.1440635472536087
4129802f,-0.10276870429515839
a42300ef,1.6671221256256104
1af842f5,1.0083917379379272
3fe57d78,-0.2785387635231018
f4e60ed5,-2.8739748001098633
68c8337b,-2.1416866779327393
914ed5b5,1.1606240272521973
a6bb5987,1.8203463554382324
c781c439,-2.585113525390625
47a1a25e,0.05569605529308319
80ea0713,2.204444646835327
a9d001bc,1.2125911712646484
f94d098a,0.02363419719040394
3e230e0e,-0.025792457163333893
24afa485,-0.06805261969566345
bc37db7f,-1.4354575872421265
83f99e4d,-0.8892142176628113
1a8d86f7,1.4032663106918335
38136419,-0.30913764238357544
d393e637,-0.9282087087631226
36902570,-1.2500158548355103
327f7b25,-0.759002685546875
3f8543c6,0.16301585733890533
a0d42a70,0.35761213302612305
e07ba430,-0.010668162256479263
c6e53803,2.052948474884033
fec4dad8,-1.449347734451294
933fc5ba,-0.5502402186393738
c27eda4e,0.17800888419151306
9b94d2c2,0.66558438539505
a2dbdb31,-1.2763787508010864
816258dd,0.8767125606536865
81f11218,-2.2568371295928955
c4bd9d04,-0.1556442826986313
c6ce9bf9,-0.038875579833984375
a7b3cc29,-0.2340288907289505
527870bf,0.6104645729064941
9af26068,-0.39540332555770874
0b591e70,-0.805138885974884
2b1e57c5,-1.0081121921539307
194db786,0.03599311411380768
e09ba644,1.9030674695968628
fa2ed3e5,-0.8122077584266663
1ba92726,1.1741528511047363
8c8f45b4,0.7625089883804321
f8889f44,-1.3600239753723145
598e255b,0.8185498118400574
45f1aa7a,-1.2129234075546265
022956a3,0.03681126609444618
d406064d,0.059769101440906525
76617947,0.07518864423036575
d0e5dccb,0.0178530216217041
33271da6,-2.023515224456787
0840e2b1,1.2840468883514404
521a9f4d,-0.4560434818267822
7286b1dc,-0.7252761125564575
5b6acc2d,-0.9213821291923523
e034cd34,-0.29470115900039673
46577660,0.4889642000198364
bb4d6f24,0.9672484993934631
bfc7a3f2,-0.19374358654022217
abc66be8,0.7321467399597168
3627189f,-0.6861186623573303
e49a77f6,0.4887882471084595
a209d7ee,-1.8445525169372559
dee69cf6,0.07515290379524231
9a6261a0,0.021260468289256096
a8e444c6,-0.28282761573791504
a6a66a28,-1.813163161277771
db7022ff,-0.5192567110061646
0dfb45d9,-1.06544828414917
81c983aa,0.036080680787563324
a98fb5e1,-0.8862631916999817
99e004d7,0.2881309390068054
d16e5fbb,0.5123263001441956
3c352f9e,0.5314906239509583
12202699,0.03154608607292175
86af0236,-1.0289943218231201
f3703e6f,-0.9304233193397522
4a71dc34,1.586512565612793
321edcdc,-0.838916540145874
e365a657,-2.2833118438720703
45755c9c,-0.78451007604599
873b0829,-0.08235742151737213
72ccd009,-0.9671974182128906
205243d9,0.24478355050086975
d9202f36,-0.45186901092529297
9d0c30b0,0.7243563532829285
56644ace,0.4230048656463623
c63f527f,-1.671634554862976
bb84b9bd,1.1980501413345337
6f68caf0,0.5459015369415283
8492119b,-0.28109967708587646
71bde48d,-0.15250496566295624
d2d6e2ba,-0.6123397350311279
6f4b309c,-0.7782307863235474
b3cc5ba3,0.1061745434999466
fee39547,1.5676348209381104
4893137a,2.0004634857177734
e283c4c4,-0.6701571941375732
25bac62b,1.0529687404632568
8fd88dd6,0.01692841947078705
b48c104e,-1.3988776206970215
221d500b,-0.3495873212814331
8f0de087,0.5788058638572693
32342e03,0.19590380787849426
a8da99d8,-1.3674248456954956
93203755,1.0414292812347412
d3c88528,-1.1852977275848389
0d7a17b3,-0.5823941826820374
bd72f5ec,1.8617818355560303
e953c0fd,1.135255217552185
e730b6c6,-1.6327131986618042
c086033a,0.3052099943161011
a521d303,0.07494468986988068
b023957a,0.02222255803644657
3e0f04e8,0.4997140169143677
60647cba,-0.3093906044960022
2f5c43a8,0.21094125509262085
b54ba69b,-0.35069751739501953
eac962ff,-1.1413544416427612
7e2a3763,-0.9411364793777466
9362d863,-1.3727004528045654
8f1b833c,0.2891143560409546
79727ff5,-1.9644056558609009
62614c75,-0.4101356267929077
75a03adf,1.178652048110962
cf138392,-0.48534005880355835
bf467a96,-2.146625280380249
c8b34651,0.45014524459838867
105a5c54,2.2341535091400146
bf6de75c,-0.4365738034248352
060702c8,-0.646846354007721
921bad2c,0.12451692670583725
e0d17eb0,0.10237757861614227
9a3825c9,1.6236213445663452
8eda717f,-1.1634290218353271
78906e0c,-2.6285934448242188
c60100ad,0.9263018369674683
90a72a52,-1.5959030389785767
d80e4ed4,-1.2104147672653198
339cd0d2,-0.2175857275724411
d99de899,-1.6950329542160034
357e20d1,-2.0205435752868652
a4d190da,-1.4562383890151978
bd226217,0.23900765180587769
476e2771,-0.2030903846025467
4e483506,2.1114978790283203
f70ea081,0.06294842064380646
4645e56f,-0.7933871746063232
e6d05940,-0.5319555401802063
f8b3c6af,-0.47057807445526123
c89d6aad,1.615127682685852
0cb57f6e,-1.9530028104782104
86a4be46,-0.1559179723262787
75e62d7e,-0.14201126992702484
ebc36374,-2.0665650367736816
0ebcb731,0.7533567547798157
24d000c5,0.22352077066898346
f3c9a4f6,-0.14627845585346222
1bc59730,-1.2780178785324097
47ea0bff,0.6063083410263062
cdeccfdd,0.032465677708387375
15e09a1d,0.6670171022415161
00652788,1.622888207435608
23649c84,-0.9373257756233215
91188a77,-1.2449430227279663
eaca8580,0.8729354739189148
4ce9daeb,-0.23847998678684235
d4220673,-1.6939821243286133
b6a87aef,0.5232945680618286
8333ebed,1.6467392444610596
950a3453,-0.7697280645370483
7074f6c9,-0.5100768804550171
98a02caf,0.3272782564163208
59c8d2b3,-0.052505217492580414
d99d13bd,-0.9079016447067261
de86f1cf,-0.38820141553878784
8f4b1985,-0.38249051570892334
a7779b04,-1.551225185394287
2caeab11,0.4310035705566406
16aeea7c,-1.3449946641921997
b9d19ab9,1.7924846410751343
29c5d2fd,-0.5703555941581726
efcefa55,-0.8659324645996094
099161c3,-0.9835400581359863
12b49195,-0.3747808337211609
96a1ce13,-0.7607165575027466
67964b4f,-0.627157986164093
b61c605c,0.13887760043144226
bcfc0f16,-1.2473121881484985
bf0cb956,-1.0658833980560303
12f6aa7d,-1.1874077320098877
f36f3a0c,0.06053005903959274
83490492,-1.3659027814865112
e3b62b60,0.09290795028209686
20b27d66,-0.7454080581665039
25c3ce93,-0.8036248087882996
67a2ff0b,0.8393158316612244
9b2d3c1a,-1.7340806722640991
8ad51f7d,-0.7085269093513489
14137b57,-0.6658381819725037
9ea5aa79,0.3133871555328369
5ea1d2dd,-0.44210439920425415
979c867e,0.1067904382944107
7ea1e1b6,1.5496759414672852
d65520ba,-0.9208575487136841
765ad2e2,-0.013323433697223663
d2957326,-0.03249315917491913
24349e24,1.4882164001464844
fd8a2ae3,-2.017484664916992
b282d98e,-1.9017497301101685
3eaa7a61,-0.5041012167930603
16533dd4,-0.5088083744049072
4adb68d7,0.21238365769386292
565005b9,1.7461146116256714
51d86e0c,0.04726386442780495
30635642,-1.9552491903305054
d9480a60,2.1201844215393066
b2647128,1.9343693256378174
20478c55,-0.028549320995807648
caa0d105,-0.5163522362709045
474f4534,1.5439237356185913
d51e3867,0.7330721020698547
e5d1bba7,-0.4828498363494873
e7000b2a,-1.9404430389404297
78f06b79,0.5567536950111389
8a9f4bee,-0.08895744383335114
3d716bbe,-0.3775392174720764
6e1ddef1,0.04043189063668251
9826f39a,-1.242498755455017
3fdc82f7,-1.8625202178955078
31f013c3,-1.7814373970031738
97a9df6d,0.5569074153900146
10e65294,-0.5544569492340088
0bdca1a5,-1.6359586715698242
374037fa,0.8029977083206177
1d1a0cec,-1.077338695526123
d415c5ad,-0.3900167942047119
ced1306d,-1.706024169921875
f43497f3,-1.3744667768478394
ffd13a9e,0.8579052686691284
6f67148e,-0.06454931944608688
be322b68,-1.1012359857559204
af209b44,0.7813279628753662
69b53a4a,-1.7473976612091064
4c085180,-2.357466697692871
608cea18,-1.5243167877197266
f8bebbfd,1.1737947463989258
ae16855d,-0.8628849387168884
dfc700b3,-1.6000720262527466
e3bdd9ac,0.5463532209396362
87a8ea20,-1.729020118713379
3c3da9aa,0.24783927202224731
76c882d6,-0.24459151923656464
9e429645,-2.3838069438934326
7dc9c990,-0.7145801186561584
f38d53ef,0.655245304107666
e1785b6e,-0.18318875133991241
80c673fb,-0.2974587678909302
a8b8c20b,-2.111416816711426
6a1ff150,-0.5689904093742371
2f68d4fe,1.2066680192947388
c462ec65,-0.8593609929084778
c374d5c4,1.4496128559112549
d20769b3,-0.48648327589035034
c467fe4d,1.105818748474121
1356229e,-1.5534449815750122
b1532127,-0.43309736251831055
3777ee22,-1.8684189319610596
4ba6023f,-2.3999452590942383
08504ae6,-1.3392645120620728
5e0b4cc5,-0.9548722505569458
249a0c1f,-1.0584784746170044
24b3497f,-0.37854063510894775
9edcf494,-0.19862696528434753
53297290,0.12263822555541992
6d3a269e,-0.5316683650016785
1b0d38fc,0.9545047283172607
02747427,-1.2329179048538208
38867253,0.44266849756240845
c392dbd0,-0.6838223934173584
8939734c,-0.9276962280273438
097ba3af,0.552864134311676
30f0f835,1.1516894102096558
bdab1bcf,-0.5271807909011841
1070a984,-0.7209738492965698
c41b8a90,0.8491545915603638
86a3b5cc,1.833926796913147
d0a3719e,-0.3077653646469116
b1a8067b,0.4162188172340393
911bc6aa,-0.5274509787559509
67a2d0ac,2.8167314529418945
11447262,-1.137371301651001
12fd1375,-1.7723429203033447
f2898538,-0.5063952207565308
0e7355e2,-0.7629387378692627
bc2c87c8,-0.31288135051727295
94001156,-1.9779001474380493
d5855224,-0.15671148896217346
a3c1a552,0.02943606860935688
edcf54fa,0.7669417858123779
a28b90eb,0.02662290260195732
63cd028f,-0.9134344458580017
dbc79657,-0.7987051606178284
bc856bf1,-1.1883927583694458
c7e25a70,0.13033613562583923
9771b119,-1.1900724172592163
836db0d9,-0.6467798352241516
f5685d3e,-1.1066949367523193
bb04299d,-1.4321701526641846
163a9d23,0.0622800812125206
5283c614,-0.37003999948501587
2276d5d8,1.9483191967010498
ccb77e34,-0.028093360364437103
d4a75bf3,0.8235520124435425
e15f46ea,-0.49845200777053833
992a45ba,-1.0179516077041626
056e7768,-1.5250719785690308
a1dc016b,-1.0089906454086304
38db82cd,-0.7580006718635559
3295f3ae,-1.0906219482421875
a6ff3660,0.9442317485809326
5981b799,-0.9257187247276306
2636d79d,0.39450740814208984
7a8521e2,1.2830380201339722
9b53021d,-0.385026752948761
0a37be18,-0.10543343424797058
a8676e55,1.3691391944885254
3488b8fc,1.7071454524993896
b86d4006,1.102354884147644
33888635,-1.2387158870697021
aa9ca5f9,-1.2378363609313965
08faf0f6,0.5772405862808228
5320cd26,0.11168638616800308
2c57fdaa,0.3658546805381775
d467ce62,0.4233441948890686
888a568e,-0.020142637193202972
88d6c838,-1.7974086999893188
8f138517,0.4140687584877014
e1108dc0,-1.800004482269287
9e9cd6c9,-0.27764928340911865
ab893af4,-0.5774703621864319
4d4b30ba,-0.22529681026935577
7ce15e26,-0.6559491157531738
dbc45500,-0.7882571220397949
6a0cde3f,-1.4520632028579712
2658014c,-0.5105195045471191
08d20604,-1.0229140520095825
03c83dc9,0.1993923783302307
d741ccd1,0.003146592527627945
992d48b6,0.1533045768737793
b1ea3253,-0.7371947169303894
da379e69,0.7011404037475586
73b429af,-0.3957252502441406
2aefe712,1.0802804231643677
1e3634f9,0.11831046640872955
069ee09e,0.42095762491226196
a7970f81,-0.15196000039577484
23084d2e,0.9530729055404663
ac57710a,0.45187824964523315
02553267,-2.66465163230896
0971c6c7,0.34944093227386475
cdb7f1fe,0.18369388580322266
d3af3f60,-0.038343459367752075
59daf44b,0.6487924456596375
c2169934,-1.5015991926193237
da03b56e,-1.170613169670105
474ea404,-1.1652541160583496
f686cdc4,-1.2880522012710571
f865b354,1.8915764093399048
106df554,-0.06762014329433441
e5637171,-1.2569489479064941
cba8985c,0.13654552400112152
cc09c9ce,-0.5638589262962341
0b85b33f,-1.3521326780319214
92f20625,0.5380436182022095
6b1379dd,-0.11346180737018585
ed2b1df1,2.5765540599823
325124e4,-1.725489616394043
7455c944,-1.7101943492889404
fd68ccc1,-0.9045166373252869
8df9100d,1.47998046875
c406df9b,0.8922179937362671
4978870c,0.5291706323623657
383f95d6,-0.3357033133506775
aba96bbf,0.480282723903656
6bba66b4,-0.14351817965507507
b86fa0c9,0.06077483668923378
a2abc369,0.673647940158844
0b40c014,-2.3202414512634277
d45add48,-2.101475477218628
00193999,0.40984779596328735
c2f1b710,-1.3363327980041504
53750c72,0.45126616954803467
3137ef1d,1.0623031854629517
bc6b8e2a,-1.1052507162094116
7cb546c6,2.1446783542633057
d59a2349,-0.8857418894767761
04d04b9a,-0.4122541546821594
05ac1343,-0.6170678734779358
2917895f,-0.6402193307876587
342a1d01,-1.2925080060958862
78309e4b,1.0549012422561646
5c1a5aba,-0.41762393712997437
fae57f79,-0.8673544526100159
23821d71,1.0902947187423706
5780b19d,-0.5689179301261902
11c67865,-1.1758813858032227
8564f114,-2.430354118347168
ec7d0fdd,0.584337592124939
9a0446b8,0.269185334444046
5f5da69d,-2.077162981033325
7a11839b,1.8469970226287842
763c9bbf,0.9101700782775879
15a7b5c5,-0.3854360580444336
e9c7e251,-0.9319249987602234
2555c207,-2.042463779449463
ec8d9784,-0.8635618686676025
08fd9d10,-0.056293077766895294
9504ae29,-0.8660484552383423
0b91a24d,-1.1075608730316162
e62e6cfe,-1.823650598526001
5d1291bb,-0.42889517545700073
b3c1f2e7,-0.17017538845539093
c6a8db21,-1.0897108316421509
f2c137fd,0.4755052328109741
b61e8155,-0.155246764421463
45b9ee35,2.386368989944458
8fe9c49b,-0.7871596813201904
b98ceb09,1.0089476108551025
70c4a435,-2.6401093006134033
d953d111,0.30419987440109253
da7de86e,0.9292552471160889
519f8611,0.1473560631275177
75eefdc3,-1.0106432437896729
62412092,-0.41388261318206787
de8ec010,-1.2447270154953003
ee6121f8,-1.49588143825531
412b66e0,-0.8488081097602844
7405c131,0.5052270293235779
efff4306,0.19357208907604218
5658d679,-1.0014925003051758
617f88fc,-1.976312518119812
a120100b,-0.49080294370651245
0971369e,0.35997503995895386
83f7fe7b,1.1353789567947388
12437da1,-0.622943103313446
8e7f96a5,-1.1092991828918457
a08237de,-0.8151454925537109
a013bd6f,-0.26613324880599976
c6fdd404,-1.3199870586395264
317e2af4,-1.6407339572906494
dd9878c0,-1.0901048183441162
42e76a51,-0.5424754023551941
022f77e3,0.1169435903429985
cada3682,0.42736005783081055
53074f1f,-1.4405574798583984
e6c19679,-1.047074794769287
dfb69b8b,-0.44181352853775024
e1572941,-0.22309820353984833
8d549cd2,0.6660484075546265
6913594d,-0.9375436902046204
6e528fd6,-1.2276049852371216
c8b037c7,-0.22580568492412567
c3b6c880,1.7436673641204834
9684ac04,-1.2673702239990234
6d974acc,-0.23297591507434845
57b10462,-1.7038716077804565
b2373298,-0.6988799571990967
8e946e10,-0.17261557281017303
6acee7de,1.5093923807144165
8ad7cc2f,0.6829860806465149
8e6e087e,-1.4189034700393677
c3e46df5,0.19852398335933685
f6983f34,-0.7059329748153687
8130a3aa,0.8488079905509949
0f11be03,-0.06020929664373398
766073e1,-1.3146520853042603
e67f6889,1.251926064491272
148a0930,-0.0337030291557312
b333ff97,-0.7996877431869507
1c148a28,0.16493260860443115
ee0b02d7,-1.9431487321853638
fa1c5f6d,0.8541787266731262
9b12ae1f,0.3302111029624939
3bb60b1b,0.27957361936569214
096e7594,1.9165868759155273
ac98996a,-0.285106897354126
1b7b9b9d,-1.528502345085144
61b2ac6f,1.2308565378189087
2bd414a8,1.5211670398712158
73d12826,-0.06367742270231247
29f7ec33,1.4093385934829712
265f8aa8,-0.7022413611412048
0d6be675,-0.9334077835083008
a00ecdf6,-0.34575021266937256
c414328a,0.37182050943374634
d47de87e,-0.7606045007705688
376f984f,-0.2462495118379593
12a35aa5,-0.8607105612754822
8ecfd739,-0.8363474607467651
2cbc30f4,-0.8219795823097229
aa4bdf31,0.5494710206985474
69d18f51,-1.4469298124313354
50cd4394,-0.28365832567214966
bda732e1,1.2996795177459717
8e77e385,-0.41004157066345215
49dfd51a,-1.4068914651870728
b0a3e728,-1.1326069831848145
518061ec,1.5231459140777588
bb306c8c,0.40460342168807983
1b2cf099,0.2781277298927307
e7c405e4,-1.5124105215072632
1fc79c9d,0.062403008341789246
3427cd60,1.9138274192810059
8fc604cd,1.4632322788238525
0981acfd,-1.078114628791809
512e9c5c,-0.1717802733182907
ae9f2426,-0.39478355646133423
a8cd44c8,1.792651891708374
acac91c3,2.291259765625
35988937,0.37414735555648804
2a2dd539,0.3859943747520447
3f971e0a,-1.980976939201355
7e09131c,0.8234109282493591
82726c59,0.2939665913581848
ec4c3dbd,0.9721671938896179
2a851255,-0.6251751184463501
2cebdab4,-1.3687032461166382
013b617b,-0.7713289856910706
21a8603a,0.38765984773635864
fe2f2579,0.6018494367599487
df069a3d,-0.08695940673351288
595f7f57,-1.3067377805709839
081bdb0a,-0.667859673500061
6f8e7b3a,-1.227293848991394
d1824fe1,0.24080750346183777
3ddc6778,-0.24492351710796356
57e4244d,-0.7088464498519897
18e2e176,-1.1666067838668823
7394cdbc,-0.041858889162540436
19821b41,-1.800853967666626
12e9563c,-0.03590845316648483
b96c9ed9,-1.337645411491394
096d9c1b,1.0717356204986572
97454a30,0.4009486436843872
43b6c5d3,-0.507500946521759
2c58bcc5,-1.9148796796798706
0c71dc02,0.05838280916213989
f7cd79b0,-0.6189212799072266
922ec513,0.18930412828922272
561b6b2c,-2.480729341506958
32913f04,-0.080295130610466
77aad507,0.4793923497200012
d62d5a9c,-2.2316038608551025
be70bb3d,1.3701372146606445
84920252,1.4647862911224365
b9623d93,0.6989091038703918
ba925eca,0.8064059019088745
181ecadf,-0.734044075012207
6fbcc9e2,-0.844642162322998
57d5b182,1.8171957731246948
d3013a36,0.14578139781951904
21cafb54,0.5913052558898926
d1a6cc74,0.4328823685646057
c4017d47,-1.4503780603408813
22e05854,-0.6304045915603638
7eb53ec8,-2.1954185962677
c77a806d,-1.0623373985290527
c114c951,-0.3679903745651245
71495521,-0.7535114884376526
98bb1260,0.4729648232460022
546ec108,0.7140002250671387
78f39102,-0.4082503914833069
